text,label
"Avec ""Pickpocket"", Robert Bresson signe un film magistral, tant dans sa mise en scène épurée et précise que dans la psychologie complexe d'un personnage principal absolument fascinante. Avec ce montage redoutable, qui favorise l'économie et la pertinence des plans, le film gagne déjà en densité. Celle-ci est renforcée par l'intérêt porté à Michel (formidable Martin LaSalle), qui s’accroît progressivement et met en lumière sa marginalité sociétale, illustrée par un paradoxe puisque en exerçant son activité de pickpocket, il est au plus près des gens (mais pour leur dérober leur argent). Intensément Dostoïevskien, ce drame puissant et atypique ne comporte que de rares défauts (voix-off parfois trop explicative) et éblouit par sa faculté à associer ambition et sobriété.",1
"Plus de 80 ans après, cette première adaptation de Dracula a forcément beaucoup vieillie et ne fait plus vraiment peur. L'adaptation bancale du roman, le montage hasardeux, le surjeu théâtral, les effets spéciaux bricolés... : plein de défauts qu'il faut remettre dans le concept de l'époque, et qui se révèlent finalement plein de charme. Les curieux et les amoureux du cinéma devraient apprécier. J'aime particulièrement la 1ère partie dans le château de Dracula où les décors sont réussis et l'ambiance envoutante.",0
"Femme fontaine je boirais de ton eau. Ovni scénaristique que cette histoire où une femme lors de l'orgasme jouit des litres d'eau qui s'en vont rejoindre la rivière et ainsi fertiliser le monde aquatique et ses alentours. Il n'y avait bien qu'Imamura pour oser traiter un tel thème avec autant de sérieux comique et de simplicité. Comme à son habitude, Imamura filme les scènes d'amour avec la crudité qui lui est propre, mais avec ce zest de décalage inhérent au film, provoquant ainsi une sorte de sympathie, pour ne pas dire complicité, vis-à-vis de cette femme qui malgré son mal singulier souffre bel et bien et dont le salut pourrait venir d'un homme qui saurait l'accepter telle qu'elle est sans la juger. Justement arrive dans ce village, pour une obscure histoire de bouddha en or caché dans un vase, un quadragénaire en pleine déroute. Rencontrant la jeune femme il va nouer une relation d'interdépendance avec elle. Elle, qui a besoin d'un homme endurant pour la faire jouir à chaque fois que le désir l'envahit, sous peine de souffrir en raison de l'eau qui monte en elle et qui a besoin d'être évacuée. Lui, qui semble puiser force et vitalité dans cette eau étrange qui l'inonde à chaque cru, et l'on comprendra rapidement que c'est au creux de ses jambes que l'histoire du bouddha fait allusion. Un rôle sur mesure pour Yakusho Koji, l'un des acteurs ayant pris le plus de risque dans sa carrière et abonné autant aux rôles qu'aux films atypiques, parfaitement à son aise en personnage lunaire. Face à lui pour lui donner la réplique dans le rôle de la femme fontaine, Misa Shimizu, également à l'affiche de L'anguille, parvient à être d'une étonnante justesse, jouant avec un jeu décalé sans sombrer dans l'excès, donnant encore un peu plus de fantaisie à ce film qui est loin d'en manquer et qui est finalement une belle leçon d'amour sur l'acceptation de l'autre.(+de critiques sur http://www.guillaumetauveron.com/Textes/chroniques_films.htm)",1
"Encore un film distribué par epicentrefilms qui me ravi. comme des voleurs s'affiche pour moi comme leurs meilleurs film avec OLDJOY cette année. bravo! (j'aimerais préciser que je ne bosse pas pour eux, mais je les suis depuis un moment et j'apprécie vrament le travail de ce distributeur indépendant) Pour en venir au sujet, malgré un début un peu difficile à mettre en place, pas forcément bien joué j'ai trouvé,( en tout cas je n'ai pas été tout à fait convaincu), le film s'envole vite à partir du moment ou lionel plaque tout, famille, amant et embarque sa frangine pour l'aventure. Qui n'a pas révé ou réalisé ce rêve, sur un coup de tête, de partir vers l'inconnu, à la recherche aussi de soi. moi j'ai vraiment été séduit par la légéreté de ton,l'intelligence du scénario, la finesse et l'humour dans les dialogues. et pour reprendre une expression entre les 2 frangin/frangine: c'est sûr comme les voleurs ne sent pas "" la croustade mais sent bon comme l'automne!"" un gros gros coup de coeur pour l'actrice, NATACHA KOUTCHOUMOV qui est absolument superbe dans le rôle de la soeur,confidente. A voir bien evidemment!!",1
"Depuis le premier volet de ""American Warrior"" au dèbut des 80's, Michael Dudikoff est une valeur sûre du film d'action aux normes du marchè vidèo! Très sollicitè dans les annèes 80-90, le père Dudikoff ne prètend pas à autre chose que des sèries B gènèralement bien torchèes et rythmèes, des polars plutôt plaisants. ""Strategic Command"" (""Haute tension"" en français) est presque de cette eau, un suspense aèrien à 30 000 pieds qui se laisse voir d'un oeil amusè (c'est le cas de le dire avec un oeil arrachè en guise d'entrèe scanner du laboratoire) où Dudikoff rentabilise son patrimoine des ""American Warrior"". Alerte chimique, acide sulfurique en plus mèchant (un toxique sous forme de gel) et avion dètournè avec des revendications très simples, ""Strategic Command"" fait son petit bonhomme de chemin! Son gros dèfaut ? L'originalitè, car ce direct-to-DVD stipule bien sur la jaquette que le film est de la trempe d'un ""Air Force One"" et d'un ""Executive Decision"". Petite compensation : la prèsence de Amanda Wyss (la première victime du mythique ""A Nightmare on Elm Street"") qui fait partie de l'èquipage en jouant la femme de Dudikoff...",0
"Dès le début, on le savait que ce film allait être une catastrophe, en plus d'être qu'un immense placement de produit. Et le résultat est réellement honteux. C'est un film triste, nul, ridicule, idiot, pénible... Et destiné à un public familial. Et on pense tout le long du film, à trois grandes inspirations du long-métrage ; Les Mondes de Ralph, La Grande Aventure Lego, et Vice-Versa. Dès que les images du film se sont montrées, on y a tous pensé... Le film se veut de la même trempe, du même paris, du même concept, mais les qualités en moins, avec un manque cruel d'inspiration qui se fait énormément ressentir ! C'est donc ça la vie, c'est donc ça, que des parents iront voir avec leurs enfants ; un défilé de placement de produits honteux, à la gloire de l'objet qu'est le téléphone, ne fonctionnant même pas tant il se rate sur certaines choses abordées. Faites rêver vos enfants avec ça... Dites leur que la vie est rapide et qu'elle se résume à envoyer des messages, simplifiés en ce ""nouveau hiéroglyphe"". A l'heure où la communication est au plus mal, le cinéma d'animation familial, qui bat de l'aile depuis un moment, se conjugue avec.",0
"Films aux objectifs imprécis... Dommage. La comédienne est émouvante mais le scénario n'as pas vraiement de structure... On ère, on se perd, et le film perd de sa tension assez vite...",0
"Très joli film sur le clonage d'êtres humains. Le sujet est traité à la manière d'un drame, contrairement à The Island qui joue à fond la carte de la science fiction et des effets spéciaux. Si The Island est un très bon film, Never Let Me Go est un chef d'oeuvre. Les personnages sont touchants, prisonniers consentants depuis toujours d'une enveloppe qui n'a pour seul but que de sauver d'autres vies au détriment de la leur, jusqu'à ce qui ne reste plus rien à prendre et qu'ils disparaissent comme ils sont nés, en secret et sans laisser de trace. Magnifique!",1
"La construction, les images les ambiances la musique, il faut se laisser guider par le réalisateur en toute confiance",1
"Bolognini film la cruauté sous toutes ses formes : la cruauté physique et autoritaire du père, la cruelle humiliation de l’ingénu cocu, celle d’Irène qui se joue de son amant, et enfin la plus efficace et subtile, celle du beau-frère politicien. La réalisation s’appuie sur la trivialité des relations familiales face à l’élégance voyante des apparences mondaines. David Hamilton ne renierait pas la photo très filtrée. Quant à Dominique Sanda, elle est remarquable en ange déchu (puis déçu) pervers et ambitieux. Un très bon film !",1
"Rien de mieux que ce film pour montrer à quel point une grande artiste transforme une étrange histoire en une œuvre cinématographique de grande qualité. Gloria Grahame n'entre en scène qu'au bout de 20 minutes durant lesquelles tout semblait bizarre et à vrai dire surréaliste. Dès son arrivée, le film devient fascinant car elle dégage un tel érotisme et une telle inconscience que nous entrons avec délice dans son monde angoissant. Qu'importe la vraisemblance, le rêve au cinéma reprend ses droits. Gloria Grahame n'a pas fait la carrière qu'elle aurait du, les cinéphiles qui la connaissent mal pourront se rattraper avec une dizaine des films tournés sous la houlette de grands réalisateurs : De Mille, Lang, Ray, Dmytryk, Wise, Zimmerman, Capra, Minnelli …Ce n'est pas rien. Elle peut tout jouer parfaitement et on ne voit alors plus qu'elle. Sterling Hayden n'a pas ici un beau rôle, les autres personnages masculins non plus. L'ambiance de la ville frontière correspond aux rumeurs, elle est glauque, elle constitue le second intérêt du film. L'alibi meurtrier est un polar à découvrir aussi pour l'originalité de son scénario. Jerry Hopper a réussi quelques beaux plans dignes des films noirs.",1
J'ai adoré !!! Film nécessaire pour cette histoire incroyable. Avec des acteurs excellents !,1
"Premier long-métrage pour Dieter Auner qui a suivit durant un an le quotidien d’une famille de bergers dans le nord de la Transylvanie. L’intérêt de ce documentaire, c’est qu’il s’intéresse aux répercussions liées à l’adhésion de la Roumanie à l’Europe. On y découvre des citoyens souhaitant travailler à l’étranger pour gagner le triple voir le quadruple de ce qu’ils touchent habituellement en Roumanie, leurs petites habitudes s’en retrouvent alors menacées, ils y découvrent un tout autre univers, une toute autre idée de l’argent. Quant à nous, Européens, que l’on soit français, allemand, ou espagnol, on se rend compte à quel point la Roumanie peut accuser comme retard comparer à ses voisins européens (la fin du film nous montre l’un des personnages principaux en train d’assembler un aspirateur acheté par sa mère à son retour d’Allemagne. On comprend rapidement qu’il n’avait jamais vu d’aspirateur de sa vie !). Hors des sentiers battus (2010) avait beau avoir du potentiel (son sujet principal), il faut bien se rendre à l’évidence, le film ne nous apporte au final absolument rien de concret et rien de nouveau sur le sujet.",0
